Step,HP,MaxHP,Attack,HasKey,CurrentRoom,Death
724,325,325,35,False,BattleRoom,False
725,325,325,35,False,EmptyRoom,False
726,325,325,35,False,NEXUS,False
727,325,325,35,False,Start,False
728,325,325,35,False,NEXUS,False
729,325,325,35,False,EmptyRoom,False
730,325,325,35,False,BattleRoom,False
731,325,325,35,False,EmptyRoom,False
732,325,325,35,False,NEXUS,False
733,325,325,35,False,Start,False
734,325,325,35,False,NEXUS,False
735,325,325,35,False,EmptyRoom,False
736,325,325,35,False,HiddenTreasure,False
737,325,325,35,False,EmptyRoom,False
738,325,325,35,False,BattleRoom,False
739,325,325,35,False,SafeRoom,False
740,325,325,35,False,EmptyRoom2,False
741,325,325,35,False,BattleRoom2,False
742,325,325,35,False,HidenTreasure2,False
743,325,325,35,False,BattleRoom2,False
744,325,325,35,False,BattleRoom3,False
745,325,325,35,False,SafeRoom2,False
746,325,325,35,False,BattleRoom3,False
747,325,325,35,False,BattleRoom2,False
748,325,325,35,False,EmptyRoom2,False
749,325,325,35,False,SafeRoom,False
750,325,325,35,False,BattleRoom,False
751,325,325,35,False,EmptyRoom,False
752,325,325,35,False,HiddenTreasure,False
753,325,325,35,False,EmptyRoom,False
754,325,325,35,False,NEXUS,False
755,325,325,35,False,Start,False
756,325,325,35,False,NEXUS,False
757,325,325,35,False,Start,False
758,325,325,35,False,NEXUS,False
759,325,325,35,False,EmptyRoom,False
760,325,325,35,False,NEXUS,False
761,325,325,35,False,Start,False
762,325,325,35,False,NEXUS,False
763,325,325,35,False,Start,False
764,325,325,35,False,NEXUS,False
765,325,325,35,False,EmptyRoom,False
766,325,325,35,False,BattleRoom,False
767,325,325,35,False,HiddenTreasure2,False
768,325,325,35,False,BattleRoom,False
769,325,325,35,False,SafeRoom,False
770,325,325,35,False,EmptyRoom2,False
771,325,325,35,False,SafeRoom,False
772,325,325,35,False,BattleRoom,False
773,325,325,35,False,EmptyRoom,False
774,325,325,35,False,HiddenTreasure,False
775,325,325,35,False,EmptyRoom,False
776,325,325,35,False,BattleRoom,False
777,325,325,35,False,HiddenTreasure2,False
778,325,325,35,False,BattleRoom,False
779,325,325,35,False,SafeRoom,False
780,325,325,35,False,EmptyRoom2,False
781,325,325,35,False,BattleRoom2,False
782,325,325,35,False,BattleRoom3,False
783,325,325,35,False,BattleRoom2,False
784,325,325,35,False,HidenTreasure2,False
785,325,325,35,False,BattleRoom2,False
786,325,325,35,False,EmptyRoom2,False
787,325,325,35,False,SafeRoom,False
788,325,325,35,False,BattleRoom,False
789,325,325,35,False,EmptyRoom,False
790,325,325,35,False,NEXUS,False
791,325,325,35,False,Start,False
792,325,325,35,False,NEXUS,False
793,325,325,35,False,EmptyRoom,False
794,325,325,35,False,BattleRoom,False
795,325,325,35,False,HiddenTreasure2,False
796,325,325,35,False,BattleRoom,False
797,325,325,35,False,EmptyRoom,False
798,325,325,35,False,NEXUS,False
799,325,325,35,False,Start,False
800,325,325,35,False,NEXUS,False
801,325,325,35,False,EmptyRoom,False
802,325,325,35,False,HiddenTreasure,False
803,325,325,35,False,EmptyRoom,False
804,325,325,35,False,BattleRoom,False
805,325,325,35,False,SafeRoom,False
806,325,325,35,False,BattleRoom,False
807,325,325,35,False,HiddenTreasure2,False
808,325,325,35,False,BattleRoom,False
809,325,325,35,False,EmptyRoom,False
810,325,325,35,False,NEXUS,False
811,325,325,35,False,Start,False
812,325,325,35,False,NEXUS,False
813,325,325,35,False,EmptyRoom,False
814,325,325,35,False,BattleRoom,False
815,325,325,35,False,SafeRoom,False
816,325,325,35,False,EmptyRoom2,False
817,325,325,35,False,SafeRoom,False
818,325,325,35,False,BattleRoom,False
819,325,325,35,False,EmptyRoom,False
820,325,325,35,False,HiddenTreasure,False
821,325,325,35,False,EmptyRoom,False
822,325,325,35,False,NEXUS,False
823,325,325,35,False,Start,False
824,325,325,35,False,NEXUS,False
825,325,325,35,False,Start,False
826,325,325,35,False,NEXUS,False
827,325,325,35,False,EmptyRoom,False
828,325,325,35,False,BattleRoom,False
829,325,325,35,False,SafeRoom,False
830,325,325,35,False,BattleRoom,False
831,325,325,35,False,EmptyRoom,False
832,325,325,35,False,HiddenTreasure,False
833,325,325,35,False,EmptyRoom,False
834,325,325,35,False,NEXUS,False
835,325,325,35,False,Start,False
836,325,325,35,False,NEXUS,False
837,325,325,35,False,Start,False
838,325,325,35,False,NEXUS,False
839,325,325,35,False,EmptyRoom,False
840,325,325,35,False,BattleRoom,False
841,325,325,35,False,HiddenTreasure2,False
842,325,325,35,False,BattleRoom,False
843,325,325,35,False,SafeRoom,False
844,325,325,35,False,EmptyRoom2,False
845,325,325,35,False,BattleRoom2,False
846,325,325,35,False,BattleRoom3,False
847,325,325,35,False,BattleRoom2,False
848,325,325,35,False,HidenTreasure2,False
849,325,325,35,False,BattleRoom2,False
850,325,325,35,False,EmptyRoom2,False
851,325,325,35,False,SafeRoom,False
852,325,325,35,False,BattleRoom,False
853,325,325,35,False,EmptyRoom,False
854,325,325,35,False,BattleRoom,False
855,325,325,35,False,EmptyRoom,False
856,325,325,35,False,NEXUS,False
857,325,325,35,False,Start,False
858,325,325,35,False,NEXUS,False
859,325,325,35,False,Start,False
860,325,325,35,False,NEXUS,False
861,325,325,35,False,Start,False
862,325,325,35,False,NEXUS,False
863,325,325,35,False,EmptyRoom,False
864,325,325,35,False,NEXUS,False
865,325,325,35,False,Start,False
866,325,325,35,False,NEXUS,False
867,325,325,35,False,Start,False
868,325,325,35,False,NEXUS,False
869,325,325,35,False,EmptyRoom,False
870,325,325,35,False,HiddenTreasure,False
871,325,325,35,False,EmptyRoom,False
872,325,325,35,False,BattleRoom,False
873,325,325,35,False,SafeRoom,False
874,325,325,35,False,EmptyRoom2,False
875,325,325,35,False,BattleRoom2,False
876,325,325,35,False,BattleRoom3,False
877,325,325,35,False,SafeRoom2,False
878,325,325,35,False,EmptyRoom2,False
879,325,325,35,False,BattleRoom4,False
880,325,325,35,False,HidenTreasure3,True
881,325,325,35,False,SafeRoom2,False
882,325,325,35,False,EmptyRoom2,False
883,325,325,35,False,BattleRoom4,False
884,325,325,35,False,BattleRoom3,True
885,325,325,35,False,BattleRoom2,False
886,325,325,35,False,HidenTreasure2,False
887,325,325,35,False,BattleRoom2,False
888,325,325,35,False,EmptyRoom2,False
889,325,325,35,False,SafeRoom,False
890,325,325,35,False,BattleRoom,False
891,325,325,35,False,EmptyRoom,False
892,325,325,35,False,HiddenTreasure,False
893,325,325,35,False,EmptyRoom,False
894,325,325,35,False,NEXUS,False
895,325,325,35,False,Start,False
896,325,325,35,False,NEXUS,False
897,325,325,35,False,Start,False
898,325,325,35,False,NEXUS,False
899,325,325,35,False,EmptyRoom,False
900,325,325,35,False,NEXUS,False
901,325,325,35,False,Start,False
902,325,325,35,False,NEXUS,False
903,325,325,35,False,EmptyRoom,False
904,325,325,35,False,BattleRoom,False
905,325,325,35,False,EmptyRoom,False
906,325,325,35,False,HiddenTreasure,False
907,325,325,35,False,EmptyRoom,False
908,325,325,35,False,NEXUS,False
909,325,325,35,False,Start,False
910,325,325,35,False,NEXUS,False
911,325,325,35,False,EmptyRoom,False
912,325,325,35,False,BattleRoom,False
913,325,325,35,False,HiddenTreasure2,False
914,325,325,35,False,BattleRoom,False
915,325,325,35,False,SafeRoom,False
916,325,325,35,False,EmptyRoom2,False
917,325,325,35,False,BattleRoom2,False
918,325,325,35,False,BattleRoom3,False
919,325,325,35,False,SafeRoom2,False
920,325,325,35,False,BattleRoom3,False
921,325,325,35,False,BattleRoom2,False
922,325,325,35,False,HidenTreasure2,False
923,325,325,35,False,BattleRoom2,False
924,325,325,35,False,EmptyRoom2,False
925,325,325,35,False,SafeRoom,False
926,325,325,35,False,BattleRoom,False
927,325,325,35,False,SafeRoom,False
928,325,325,35,False,EmptyRoom2,False
929,325,325,35,False,BattleRoom2,False
930,325,325,35,False,EmptyRoom2,False
931,325,325,35,False,SafeRoom,False
932,325,325,35,False,BattleRoom,False
933,325,325,35,False,HiddenTreasure2,False
934,325,325,35,False,BattleRoom,False
935,325,325,35,False,EmptyRoom,False
936,325,325,35,False,BattleRoom,False
937,325,325,35,False,EmptyRoom,False
938,325,325,35,False,HiddenTreasure,False
939,325,325,35,False,EmptyRoom,False
940,325,325,35,False,NEXUS,False
941,325,325,35,False,Start,False
942,325,325,35,False,NEXUS,False
943,325,325,35,False,EmptyRoom,False
944,325,325,35,False,NEXUS,False
945,325,325,35,False,EmptyRoom,False
946,325,325,35,False,NEXUS,False
947,325,325,35,False,Start,False
948,325,325,35,False,NEXUS,False
949,325,325,35,False,EmptyRoom,False
950,325,325,35,False,NEXUS,False
951,325,325,35,False,Start,False
952,325,325,35,False,NEXUS,False
953,325,325,35,False,EmptyRoom,False
954,325,325,35,False,BattleRoom,False
955,325,325,35,False,EmptyRoom,False
956,325,325,35,False,HiddenTreasure,False
957,325,325,35,False,EmptyRoom,False
958,325,325,35,False,NEXUS,False
959,325,325,35,False,Start,False
960,325,325,35,False,NEXUS,False
961,325,325,35,False,Start,False
962,325,325,35,False,NEXUS,False
963,325,325,35,False,Start,False
964,325,325,35,False,NEXUS,False
965,325,325,35,False,EmptyRoom,False
966,325,325,35,False,BattleRoom,False
967,325,325,35,False,SafeRoom,False
968,325,325,35,False,EmptyRoom2,False
969,325,325,35,False,SafeRoom,False
970,325,325,35,False,BattleRoom,False
971,325,325,35,False,EmptyRoom,False
972,325,325,35,False,HiddenTreasure,False
973,325,325,35,False,EmptyRoom,False
974,325,325,35,False,NEXUS,False
975,325,325,35,False,Start,False
976,325,325,35,False,NEXUS,False
977,325,325,35,False,EmptyRoom,False
978,325,325,35,False,NEXUS,False
979,325,325,35,False,EmptyRoom,False
980,325,325,35,False,BattleRoom,False
981,325,325,35,False,HiddenTreasure2,False
982,325,325,35,False,BattleRoom,False
983,325,325,35,False,SafeRoom,False
984,325,325,35,False,BattleRoom,False
985,325,325,35,False,EmptyRoom,False
986,325,325,35,False,NEXUS,False
987,325,325,35,False,Start,False
988,325,325,35,False,NEXUS,False
989,325,325,35,False,EmptyRoom,False
990,325,325,35,False,HiddenTreasure,False
991,325,325,35,False,EmptyRoom,False
992,325,325,35,False,BattleRoom,False
993,325,325,35,False,SafeRoom,False
994,325,325,35,False,EmptyRoom2,False
995,325,325,35,False,BattleRoom2,False
996,325,325,35,False,BattleRoom3,False
997,325,325,35,False,SafeRoom2,False
998,325,325,35,False,EmptyRoom2,False
999,325,325,35,False,BattleRoom4,False
1000,325,325,35,False,HidenTreasure3,True
1001,325,325,35,False,SafeRoom2,False
1002,325,325,35,False,BattleRoom3,False
1003,325,325,35,False,BattleRoom2,False
1004,325,325,35,False,HidenTreasure2,False
1005,325,325,35,False,BattleRoom2,False
1006,325,325,35,False,EmptyRoom2,False
1007,325,325,35,False,BattleRoom2,False
1008,325,325,35,False,EmptyRoom2,False
1009,325,325,35,False,SafeRoom,False
1010,325,325,35,False,BattleRoom,False
1011,325,325,35,False,EmptyRoom,False
1012,325,325,35,False,NEXUS,False
1013,325,325,35,False,Start,False
1014,325,325,35,False,NEXUS,False
1015,325,325,35,False,EmptyRoom,False
1016,325,325,35,False,BattleRoom,False
1017,325,325,35,False,SafeRoom,False
1018,325,325,35,False,BattleRoom,False
1019,325,325,35,False,HiddenTreasure2,False
1020,325,325,35,False,BattleRoom,False
1021,325,325,35,False,EmptyRoom,False
1022,325,325,35,False,HiddenTreasure,False
1023,325,325,35,False,EmptyRoom,False
1024,325,325,35,False,NEXUS,False
1025,325,325,35,False,Start,False
1026,325,325,35,False,NEXUS,False
1027,325,325,35,False,EmptyRoom,False
1028,325,325,35,False,BattleRoom,False
1029,325,325,35,False,SafeRoom,False
1030,325,325,35,False,EmptyRoom2,False
1031,325,325,35,False,SafeRoom,False
1032,325,325,35,False,BattleRoom,False
1033,325,325,35,False,HiddenTreasure2,False
1034,325,325,35,False,BattleRoom,False
1035,325,325,35,False,EmptyRoom,False
1036,325,325,35,False,HiddenTreasure,False
1037,325,325,35,False,EmptyRoom,False
1038,325,325,35,False,NEXUS,False
1039,325,325,35,False,Start,False
1040,325,325,35,False,NEXUS,False
1041,325,325,35,False,Start,False
1042,325,325,35,False,NEXUS,False
1043,325,325,35,False,EmptyRoom,False
1044,325,325,35,False,BattleRoom,False
1045,325,325,35,False,SafeRoom,False
1046,325,325,35,False,EmptyRoom2,False
1047,325,325,35,False,BattleRoom2,False
1048,325,325,35,False,BattleRoom3,False
1049,325,325,35,False,SafeRoom2,False
1050,325,325,35,False,EmptyRoom2,False
1051,325,325,35,False,BattleRoom4,False
1052,325,325,35,False,HidenTreasure3,True
1053,325,325,35,False,SafeRoom2,False
1054,325,325,35,False,BattleRoom3,False
1055,325,325,35,False,BattleRoom2,False
1056,325,325,35,False,HidenTreasure2,False
1057,325,325,35,False,BattleRoom2,False
1058,325,325,35,False,EmptyRoom2,False
1059,325,325,35,False,SafeRoom,False
1060,325,325,35,False,BattleRoom,False
1061,325,325,35,False,HiddenTreasure2,False
1062,325,325,35,False,BattleRoom,False
1063,325,325,35,False,EmptyRoom,False
1064,325,325,35,False,HiddenTreasure,False
1065,325,325,35,False,EmptyRoom,False
1066,325,325,35,False,NEXUS,False
1067,325,325,35,False,EmptyRoom,False
1068,325,325,35,False,NEXUS,False
1069,325,325,35,False,Start,False
1070,325,325,35,False,NEXUS,False
1071,325,325,35,False,EmptyRoom,False
1072,325,325,35,False,BattleRoom,False
1073,325,325,35,False,SafeRoom,False
1074,325,325,35,False,EmptyRoom2,False
1075,325,325,35,False,BattleRoom2,False
1076,325,325,35,False,BattleRoom3,False
1077,325,325,35,False,SafeRoom2,False
1078,325,325,35,False,EmptyRoom2,False
1079,325,325,35,False,BattleRoom4,False
1080,325,325,35,False,HidenTreasure3,True
1081,325,325,35,False,SafeRoom2,False
1082,325,325,35,False,BattleRoom3,False
1083,325,325,35,False,BattleRoom2,False
1084,325,325,35,False,EmptyRoom2,False
1085,325,325,35,False,SafeRoom,False
1086,325,325,35,False,BattleRoom,False
1087,325,325,35,False,EmptyRoom,False
1088,325,325,35,False,BattleRoom,False
1089,325,325,35,False,SafeRoom,False
1090,325,325,35,False,EmptyRoom2,False
1091,325,325,35,False,BattleRoom2,False
1092,325,325,35,False,BattleRoom3,False
1093,325,325,35,False,SafeRoom2,False
1094,325,325,35,False,EmptyRoom2,False
1095,325,325,35,False,SafeRoom2,False
1096,325,325,35,False,HidenTreasure3,False
1097,325,325,35,False,SafeRoom2,False
1098,325,325,35,False,BattleRoom3,False
1099,325,325,35,False,BattleRoom2,False
1100,325,325,35,False,HidenTreasure2,False
1101,325,325,35,False,BattleRoom2,False
1102,325,325,35,False,EmptyRoom2,False
1103,325,325,35,False,SafeRoom,False
1104,325,325,35,False,EmptyRoom2,False
1105,325,325,35,False,BattleRoom2,False
1106,325,325,35,False,EmptyRoom2,False
1107,325,325,35,False,SafeRoom,False
1108,325,325,35,False,BattleRoom,False
1109,325,325,35,False,EmptyRoom,False
1110,325,325,35,False,NEXUS,False
1111,325,325,35,False,Start,False
1112,325,325,35,False,NEXUS,False
1113,325,325,35,False,Start,False
1114,325,325,35,False,NEXUS,False
1115,325,325,35,False,EmptyRoom,False
1116,325,325,35,False,BattleRoom,False
1117,325,325,35,False,HiddenTreasure2,False
1118,325,325,35,False,BattleRoom,False
1119,325,325,35,False,SafeRoom,False
1120,325,325,35,False,BattleRoom,False
1121,325,325,35,False,EmptyRoom,False
1122,325,325,35,False,HiddenTreasure,False
1123,325,325,35,False,EmptyRoom,False
1124,325,325,35,False,NEXUS,False
1125,325,325,35,False,EmptyRoom,False
1126,325,325,35,False,BattleRoom,False
1127,325,325,35,False,HiddenTreasure2,False
1128,325,325,35,False,BattleRoom,False
1129,325,325,35,False,EmptyRoom,False
1130,325,325,35,False,NEXUS,False
1131,325,325,35,False,Start,False
1132,325,325,35,False,NEXUS,False
1133,325,325,35,False,Start,False
1134,325,325,35,False,NEXUS,False
1135,325,325,35,False,Start,False
1136,325,325,35,False,NEXUS,False
1137,325,325,35,False,Start,False
1138,325,325,35,False,NEXUS,False
1139,325,325,35,False,EmptyRoom,False
1140,325,325,35,False,BattleRoom,False
1141,325,325,35,False,SafeRoom,False
1142,325,325,35,False,BattleRoom,False
1143,325,325,35,False,HiddenTreasure2,False
1144,325,325,35,False,BattleRoom,False
1145,325,325,35,False,EmptyRoom,False
1146,325,325,35,False,HiddenTreasure,False
1147,325,325,35,False,EmptyRoom,False
1148,325,325,35,False,NEXUS,False
1149,325,325,35,False,Start,False
1150,325,325,35,False,NEXUS,False
1151,325,325,35,False,EmptyRoom,False
1152,325,325,35,False,NEXUS,False
1153,325,325,35,False,Start,False
1154,325,325,35,False,NEXUS,False
1155,325,325,35,False,EmptyRoom,False
1156,325,325,35,False,BattleRoom,False
1157,325,325,35,False,EmptyRoom,False
1158,325,325,35,False,HiddenTreasure,False
1159,325,325,35,False,EmptyRoom,False
1160,325,325,35,False,BattleRoom,False
1161,325,325,35,False,SafeRoom,False
1162,325,325,35,False,EmptyRoom2,False
1163,325,325,35,False,BattleRoom2,False
1164,325,325,35,False,BattleRoom3,False
1165,325,325,35,False,SafeRoom2,False
1166,325,325,35,False,EmptyRoom2,False
1167,325,325,35,False,BattleRoom4,False
1168,325,325,35,False,HidenTreasure3,True
1169,325,325,35,False,SafeRoom2,False
1170,325,325,35,False,BattleRoom3,False
1171,325,325,35,False,BattleRoom2,False
1172,325,325,35,False,HidenTreasure2,False
1173,325,325,35,False,BattleRoom2,False
1174,325,325,35,False,EmptyRoom2,False
1175,325,325,35,False,SafeRoom,False
1176,325,325,35,False,BattleRoom,False
1177,325,325,35,False,HiddenTreasure2,False
1178,325,325,35,False,BattleRoom,False
1179,325,325,35,False,SafeRoom,False
1180,325,325,35,False,EmptyRoom2,False
1181,325,325,35,False,BattleRoom2,False
1182,325,325,35,False,BattleRoom3,False
1183,325,325,35,False,SafeRoom2,False
1184,325,325,35,False,EmptyRoom2,False
1185,325,325,35,False,BattleRoom4,False
1186,325,325,35,False,HidenTreasure3,True
1187,325,325,35,False,SafeRoom2,False
1188,325,325,35,False,BattleRoom3,False
1189,325,325,35,False,BattleRoom2,False
1190,325,325,35,False,EmptyRoom2,False
1191,325,325,35,False,BattleRoom2,False
1192,325,325,35,False,BattleRoom3,False
1193,325,325,35,False,SafeRoom2,False
1194,325,325,35,False,EmptyRoom2,False
1195,325,325,35,False,BattleRoom4,False
1196,325,325,35,False,EmptyRoom2,True
1197,325,325,35,False,SafeRoom2,False
1198,325,325,35,False,HidenTreasure3,False
1199,325,325,35,False,SafeRoom2,False
1200,325,325,35,False,BattleRoom3,False
1201,325,325,35,False,BattleRoom2,False
1202,325,325,35,False,HidenTreasure2,False
1203,325,325,35,False,BattleRoom2,False
1204,325,325,35,False,EmptyRoom2,False
1205,325,325,35,False,SafeRoom,False
1206,325,325,35,False,BattleRoom,False
1207,325,325,35,False,EmptyRoom,False
1208,325,325,35,False,NEXUS,False
1209,325,325,35,False,Start,False
1210,325,325,35,False,NEXUS,False
1211,325,325,35,False,EmptyRoom,False
1212,325,325,35,False,HiddenTreasure,False
1213,325,325,35,False,EmptyRoom,False
1214,325,325,35,False,BattleRoom,False
1215,325,325,35,False,HiddenTreasure2,False
1216,325,325,35,False,BattleRoom,False
1217,325,325,35,False,EmptyRoom,False
1218,325,325,35,False,NEXUS,False
1219,325,325,35,False,Start,False
1220,325,325,35,False,NEXUS,False
1221,325,325,35,False,Start,False
1222,325,325,35,False,NEXUS,False
1223,325,325,35,False,Start,False
1224,325,325,35,False,NEXUS,False
1225,325,325,35,False,EmptyRoom,False
1226,325,325,35,False,BattleRoom,False
1227,325,325,35,False,SafeRoom,False
1228,325,325,35,False,EmptyRoom2,False
1229,325,325,35,False,BattleRoom2,False
1230,325,325,35,False,BattleRoom3,False
1231,325,325,35,False,SafeRoom2,False
1232,325,325,35,False,EmptyRoom2,False
1233,325,325,35,False,BattleRoom4,False
1234,325,325,35,False,BattleRoom3,True
1235,325,325,35,False,BattleRoom2,False
1236,325,325,35,False,HidenTreasure2,False
1237,325,325,35,False,BattleRoom2,False
1238,325,325,35,False,EmptyRoom2,False
1239,325,325,35,False,SafeRoom,False
1240,325,325,35,False,BattleRoom,False
1241,325,325,35,False,EmptyRoom,False
1242,325,325,35,False,HiddenTreasure,False
1243,325,325,35,False,EmptyRoom,False
1244,325,325,35,False,NEXUS,False
1245,325,325,35,False,EmptyRoom,False
1246,325,325,35,False,NEXUS,False
1247,325,325,35,False,Start,False
1248,325,325,35,False,NEXUS,False
1249,325,325,35,False,EmptyRoom,False
1250,325,325,35,False,BattleRoom,False
1251,325,325,35,False,HiddenTreasure2,False
1252,325,325,35,False,BattleRoom,False
1253,325,325,35,False,EmptyRoom,False
1254,325,325,35,False,BattleRoom,False
1255,325,325,35,False,SafeRoom,False
1256,325,325,35,False,EmptyRoom2,False
1257,325,325,35,False,BattleRoom2,False
1258,325,325,35,False,EmptyRoom2,False
1259,325,325,35,False,SafeRoom,False
1260,325,325,35,False,BattleRoom,False
1261,325,325,35,False,EmptyRoom,False
1262,325,325,35,False,NEXUS,False
1263,325,325,35,False,Start,False
1264,325,325,35,False,NEXUS,False
1265,325,325,35,False,EmptyRoom,False
1266,325,325,35,False,HiddenTreasure,False
1267,325,325,35,False,EmptyRoom,False
1268,325,325,35,False,BattleRoom,False
1269,325,325,35,False,HiddenTreasure2,False
1270,325,325,35,False,BattleRoom,False
1271,325,325,35,False,SafeRoom,False
1272,325,325,35,False,BattleRoom,False
1273,325,325,35,False,HiddenTreasure2,False
1274,325,325,35,False,BattleRoom,False
1275,325,325,35,False,EmptyRoom,False
1276,325,325,35,False,NEXUS,False
1277,325,325,35,False,Start,False
1278,325,325,35,False,NEXUS,False
1279,325,325,35,False,EmptyRoom,False
1280,325,325,35,False,NEXUS,False
1281,325,325,35,False,Start,False
1282,325,325,35,False,NEXUS,False
1283,325,325,35,False,EmptyRoom,False
1284,325,325,35,False,BattleRoom,False
1285,325,325,35,False,EmptyRoom,False
1286,325,325,35,False,NEXUS,False
1287,325,325,35,False,Start,False
1288,325,325,35,False,NEXUS,False
1289,325,325,35,False,Start,False
1290,325,325,35,False,NEXUS,False
1291,325,325,35,False,EmptyRoom,False
1292,325,325,35,False,NEXUS,False
1293,325,325,35,False,Start,False
1294,325,325,35,False,NEXUS,False
1295,325,325,35,False,Start,False
1296,325,325,35,False,NEXUS,False
1297,325,325,35,False,Start,False
1298,325,325,35,False,NEXUS,False
1299,325,325,35,False,EmptyRoom,False
1300,325,325,35,False,BattleRoom,False
1301,325,325,35,False,SafeRoom,False
1302,325,325,35,False,EmptyRoom2,False
1303,325,325,35,False,BattleRoom2,False
1304,325,325,35,False,BattleRoom3,False
1305,325,325,35,False,SafeRoom2,False
1306,325,325,35,False,HidenTreasure3,False
1307,325,325,35,False,SafeRoom2,False
1308,325,325,35,False,EmptyRoom2,False
1309,325,325,35,False,BattleRoom4,False
1310,325,325,35,False,EmptyRoom2,True
1311,325,325,35,False,BattleRoom4,False
1312,325,325,35,False,BattleRoom3,True
1313,325,325,35,False,BattleRoom2,False
1314,325,325,35,False,HidenTreasure2,False
1315,325,325,35,False,BattleRoom2,False
1316,325,325,35,False,EmptyRoom2,False
1317,325,325,35,False,BattleRoom2,False
1318,325,325,35,False,BattleRoom3,False
1319,325,325,35,False,BattleRoom2,False
1320,325,325,35,False,EmptyRoom2,False
1321,325,325,35,False,SafeRoom,False
